"gene_id","symbol"
64931,"Izumo1r"
64933,"Ap3m2"
65019,"Rpl23"
65020,"Zfp110"
65086,"Lpar3"
65114,"Vps35"
65254,"Dpysl5"
65956,"Ccl21c"
65962,"Slc9a3r2"
65964,"Map3k20"
65969,"Cubn"
65972,"Ifi30"
65973,"Asph"
66043,"Atp5d"
66046,"Ndufb5"
66052,"Sdhc"
66053,"Ppil2"
66054,"Cndp2"
66055,"Sf3b6"
66066,"Gng11"
66069,"Snupn"
66070,"Cwc15"
66071,"Ethe1"
66073,"Txndc12"
66082,"Abhd6"
66085,"Eif3f"
66091,"Ndufa3"
66094,"Lsm7"
66096,"Lamtor4"
66101,"Ppih"
66102,"Cxcl16"
66105,"Ube2d3"
66108,"Ndufa9"
66113,"Apoa5"
66116,"Nat8f1"
66125,"Sf3b5"
66136,"Znrd1"
66142,"Cox7b"
66144,"Atp6v1f"
66152,"Uqcr10"
66156,"Anapc11"
66161,"Pop4"
66163,"Mrpl4"
66169,"Tomm7"
66171,"Pgls"
66181,"Nop10"
66190,"Acer3"
66194,"Pycrl"
66198,"Them5"
66201,"Vta1"
66204,"Acyp1"
66211,"Rpl3l"
66212,"Sec61b"
66218,"Ndufb9"
66223,"Mrpl35"
66231,"Thoc7"
66234,"Msmo1"
66235,"Eif1ax"
66237,"Atp6v1g2"
66242,"Mrps16"
66245,"Hspbp1"
66248,"Alg5"
66251,"Arfgap3"
66256,"Ssr2"
66258,"Mrps17"
66268,"Pigyl"
66272,"Cox16"
66286,"Sec11c"
66290,"Atp6v1g1"
66292,"Mrps21"
66298,"Defa21"
66313,"Smurf2"
66317,"Wdr61"
66326,"Dnajc5b"
66335,"Atp6v1c1"
66340,"Psenen"
66350,"Pla2g12a"
66354,"Snw1"
66355,"Gmpr"
66358,"Adprm"
66359,"Cox20"
66362,"Exosc3"
66371,"Chmp4c"
66373,"Lsm5"
66377,"Ndufc1"
66379,"Cox14"
66384,"Srp19"
66397,"Sar1b"
66401,"Nudt2"
66407,"Mrps15"
66413,"Psmd6"
66414,"Ndufa12"
66416,"Ndufa7"
66419,"Mrpl11"
66420,"Polr2e"
66422,"Dctpp1"
66435,"Uggt2"
66437,"Fis1"
66438,"Hamp2"
66440,"Cdc26"
66441,"Magohb"
66445,"Cyc1"
66446,"Exosc7"
66447,"Mgst3"
66448,"Mrpl20"
66454,"Nmnat1"
66464,"Taf12"
66467,"Gtf2h5"
66469,"Prxl2b"
66473,"Ctrb1"
66475,"Rps23"
66480,"Rpl15"
66481,"Rps21"
66482,"Exoc2"
66483,"Rpl36al"
66489,"Rpl35"
66491,"Polr2l"
66492,"Zmat2"
66495,"Ndufb3"
66508,"Lamtor1"
66513,"Tab1"
66514,"Asrgl1"
66515,"Cul7"
66530,"Ubxn6"
66537,"Pomp"
66541,"Immp1l"
66566,"Ntpcr"
66569,"Gdpd1"
66576,"Uqcrh"
66583,"Exosc1"
66585,"Snrnp40"
66586,"Crls1"
66588,"Cmpk1"
66590,"Farsa"
66593,"Diablo"
66594,"Uqcr11"
66603,"Gemin2"
66615,"Atg4b"
66618,"Snrnp27"
66624,"Spcs2"
66641,"Sike1"
66642,"Ctnnbl1"
66646,"Rpe"
66661,"Srp72"
66671,"Ccnh"
66679,"Rae1"
66681,"Pgm1"
66687,"Tbc1d15"
66694,"Uqcrfs1"
66700,"Chmp3"
66706,"Ndufaf3"
66711,"Sbds"
66713,"Actr2"
66724,"Tab3"
66734,"Map1lc3a"
66753,"Erlec1"
66763,"Nt5el"
66775,"Hacd4"
66786,"Olfr701"
66789,"Alg14"
66795,"Atg10"
66797,"Cntnap2"
66799,"Ube2w"
66809,"Krt20"
66810,"Rbm22"
66811,"Duoxa2"
66812,"Ppcdc"
66822,"Fbxo25"
66824,"Pycard"
66826,"Taz"
66845,"Mrpl33"
66848,"Fuca2"
66853,"Pnpla2"
66861,"Dnajc10"
66877,"Crnkl1"
66881,"Pcyox1"
66885,"Acadsb"
66890,"Lman2"
66894,"Wwp2"
66899,"Fip1l1"
66902,"Mtap"
66904,"Pccb"
66914,"Vps28"
66916,"Ndufb7"
66921,"Prpf38b"
66922,"Rras2"
66925,"Sdhd"
66932,"Rexo1"
66935,"Cir1"
66940,"Shisa5"
66945,"Sdha"
66948,"Acad8"
66965,"Ctu2"
66967,"Edem3"
66968,"Plin5"
66979,"Pole4"
66988,"Lap3"
66993,"Smarcd3"
66997,"Psmd12"
67003,"Uqcrc2"
67005,"Polr3k"
67023,"Use1"
67025,"Rpl11"
67028,"2610002M06Rik"
67030,"Fancl"
67031,"Upf3a"
67039,"Rbm25"
67041,"Oxct1"
67045,"Riok2"
67046,"Tbc1d7"
67053,"Rpp14"
67054,"Paics"
67064,"Chmp1b"
67065,"Polr3d"
67071,"Rps6ka6"
67073,"Pi4k2b"
67078,"Pgp"
67087,"Ctnnbip1"
67089,"Psmc6"
67092,"Gatm"
67096,"Mmachc"
67097,"Rps10"
67112,"Fgf22"
67115,"Rpl14"
67126,"Atp5e"
67128,"Ube2g1"
67130,"Ndufa6"
67134,"Nop56"
67141,"Fbxo5"
67151,"Psmd9"
67153,"Rnaseh2b"
67155,"Smarca2"
67164,"Lipt2"
67168,"Lpar6"
67184,"Ndufa13"
67186,"Rplp2"
67204,"Eif2s2"
67207,"Lsm1"
67216,"Mboat2"
67217,"L3hypdh"
67229,"Prpf18"
67242,"Gemin6"
67248,"Rpl39"
67260,"Cers4"
67264,"Ndufb8"
67268,"Myl12a"
67273,"Ndufa10"
67281,"Rpl37"
67282,"Washc3"
67292,"Pigc"
67296,"Socs4"
67300,"Cltc"
67305,"Gpx7"
67311,"Nanp"
67328,"Lyzl1"
67332,"Snrpd3"
67337,"Cstf1"
67345,"Herc4"
67373,"2210010C04Rik"
67374,"Jam2"
67375,"Qprt"
67381,"Med4"
67383,"Carnmt1"
67384,"Bag4"
67397,"Erp29"
67398,"Srpr"
67405,"Nts"
67414,"Mfn1"
67417,"Ears2"
67420,"Far1"
67422,"Dhdds"
67427,"Rps20"
67432,"Hoga1"
67437,"Ssr3"
67439,"Xab2"
67442,"Retsat"
67443,"Map1lc3b"
67455,"Klhl13"
67459,"Nvl"
67464,"Entpd4"
67465,"Sf3a1"
67469,"Abhd5"
67470,"Abcg8"
67474,"Snap29"
67475,"Ero1lb"
67486,"Polr3g"
67489,"Ap4b1"
67512,"Agpat2"
67526,"Atg12"
67528,"Nudt7"
67530,"Uqcrb"
67543,"Pabpc6"
67547,"Slc39a8"
67555,"Mgat4d"
67556,"Pigm"
67569,"Mgat4c"
67574,"Alg13"
67579,"Cpeb4"
67588,"Rnf41"
67603,"Dusp6"
67605,"Akt1s1"
67615,"Ube2r2"
67618,"Aasdhppt"
67619,"Nob1"
67634,"Ftmt"
67653,"4930544G11Rik"
67664,"Rnf125"
67665,"Dctn4"
67671,"Rpl38"
67673,"Elob"
67676,"Rpp21"
67678,"Lsm3"
67680,"Sdhb"
67681,"Mrpl18"
67689,"Aldh3b1"
67707,"Mrpl24"
67710,"Polr2g"
67717,"Lipf"
67724,"Pop1"
67727,"Stx17"
67731,"Fbxo32"
67738,"Ppid"
67760,"Slc38a2"
67771,"Arpc5"
67772,"Chd8"
67790,"Rab39b"
67800,"Dgat2"
67804,"Snx2"
67819,"Derl1"
67821,"Atp1b4"
67834,"Idh3a"
67838,"Dnajb11"
67841,"Atg3"
67861,"Akr1b10"
67868,"Cela3b"
67870,"Enoph1"
67873,"Mri1"
67874,"Rprm"
67880,"Dcxr"
67883,"Uxs1"
67891,"Rpl4"
67892,"Coa6"
67895,"Ppa1"
67897,"Rnmt"
67909,"Galntl5"
67916,"Plpp3"
67921,"Ube2f"
67923,"Eloc"
67928,"Abca14"
67938,"Myl12b"
67941,"Rps27l"
67942,"Atp5g2"
67945,"Rpl41"
67951,"Tubb6"
67955,"Sugt1"
67956,"Kmt5a"
67958,"U2surp"
67959,"Puf60"
67963,"Npc2"
67967,"Pold3"
67972,"Atp2b1"
67973,"Mphosph10"
67980,"Gnpda2"
67993,"Nudt12"
67994,"Mrps11"
67996,"Srsf6"
68009,"Defa20"
68010,"Bambi"
68011,"Snrpg"
68028,"Rpl22l1"
68033,"Cox19"
68039,"Nmb"
68044,"Chac2"
68052,"Rps13"
68089,"Arpc4"
68092,"Ncbp2"
68094,"Smarcc2"
68097,"Dynll2"
68098,"Rchy1"
68106,"Nt5c3b"
68118,"Atg101"
68133,"Gcsh"
68134,"Upf3b"
68135,"Eif3h"
68147,"Gar1"
68153,"Gtf2e2"
68159,"Stx19"
68172,"Rpl39l"
68178,"Cgnl1"
68180,"Hyi"
68183,"Bcas2"
68185,"Coa4"
68188,"Sympk"
68193,"Rpl24"
68194,"Ndufb4"
68197,"Ndufc2"
68198,"Ndufb2"
68202,"Ndufa5"
68205,"Urm1"
68209,"Rnaseh2c"
68214,"Gsto2"
68219,"Nudt21"
68231,"H2al2a"
68239,"Krt42"
68240,"Rpa3"
68251,"Babam1"
68255,"Tmem86b"
68262,"Agpat4"
68263,"Pdhb"
68272,"Rbm28"
68273,"Pomgnt1"
68275,"Rpa1"
68279,"Mcoln2"
68292,"Stt3b"
68312,"Gstm7"
68318,"Aph1c"
68328,"Rab13"
68342,"Ndufb10"
68346,"Sirt5"
68349,"Ndufs3"
68352,"Aspdh"
68365,"Rab14"
68375,"Ndufa8"
68393,"Mogat1"
68396,"Nat8"
68401,"G6pc3"
68421,"Lmbrd1"
68428,"Steap3"
68436,"Rpl34"
68441,"Rraga"
68458,"Ppp1r14a"
68463,"Mrpl14"
68465,"Adipor2"
68473,"Mob1b"
68479,"Phf5a"
68481,"Mpzl1"
68493,"Ndufaf4"
68524,"Wipf2"
68525,"Evc2"
68533,"Mphosph6"
68537,"Mrpl13"
68553,"Col6a4"
68556,"Uckl1"
68563,"Dpm3"
68565,"Mrps18a"
68566,"Caly"
68576,"Lamtor5"
68591,"Mocos"
68592,"Syf2"
68603,"Pmvk"
68611,"Mrpl28"
68612,"Ube2c"
68616,"Gdpd3"
68626,"Elac2"
68631,"Cryl1"
68636,"Fahd1"
68646,"Nadk2"
68652,"Tab2"
68667,"Trpm4"
68671,"Pcyt2"
68695,"Hddc3"
68705,"Gtf2f2"
68713,"Ifitm1"
68728,"Trp53inp2"
68729,"Trim37"
68734,"Ppp4r3a"
68735,"Mrps18c"
68738,"Acss1"
68767,"Washc1"
68775,"Atp6v1c2"
68776,"Taf11"
68794,"Flnc"
68799,"Rgmb"
68801,"Elovl5"
68816,"Ppil1"
68870,"Ak8"
68879,"Prpf6"
68915,"Vars2"
68942,"Chmp2b"
68943,"Pink1"
68947,"Chst8"
68953,"Chmp2a"
68961,"Phkg2"
68969,"Eif1b"
68975,"Med27"
68981,"Snrpa1"
68988,"Prpf31"
68991,"Ssu72"
68999,"Anapc10"
69008,"Cab39l"
69010,"Anapc13"
69019,"Spcs1"
69051,"Pycr2"
69060,"Pnlip"
69065,"Chac1"
69077,"Psmd11"
69080,"Gmppa"
69089,"Oxa1l"
69091,"Vps26b"
69123,"Eci3"
69125,"Cnot8"
69129,"Pex11g"
69142,"Cd209f"
69146,"Gsdmd"
69150,"Snx4"
69162,"Sec31a"
69165,"Cd209b"
69178,"Snx5"
69188,"Kmt2e"
69192,"Dhx16"
69215,"Sat2"
69237,"Gtpbp4"
69241,"Polr2d"
69263,"Rfc3"
69276,"Sec62"
69288,"Rhobtb1"
69305,"Dcps"
69372,"Mocs3"
69379,"C8g"
69462,"Slurp2"
69482,"Nup35"
69487,"Ndufaf5"
69524,"Esam"
69527,"Mrps9"
69538,"Antxr1"
69564,"Nmrk2"
69568,"Vkorc1l1"
69583,"Tnfsf13"
69585,"Hjv"
69587,"Pcgf3"
69590,"Gpx8"
69601,"Dab2ip"
69606,"Mtfmt"
69608,"Sec24d"
69632,"Arhgef12"
69635,"Dapk1"
69639,"Exosc8"
69654,"Dctn2"
69677,"Il1f8"
69698,"Slc52a3"
69700,"Col22a1"
69702,"Ndufaf1"
69710,"Arap1"
69717,"Gm10499"
69718,"Ipmk"
69719,"Cad"
69724,"Rnaseh2a"
69726,"Smyd3"
69731,"Gemin7"
69736,"Nup37"
69745,"Pold4"
69761,"Doxl1"
69772,"Bdh2"
69780,"Smap2"
69790,"Med30"
69802,"Cox11"
69807,"Trim32"
69810,"Clec4b1"
69833,"Polr2f"
69836,"Pla2g12b"
69837,"Pcgf1"
69870,"Polr3gl"
69875,"Ndufa11"
69878,"Snrpf"
69888,"Cyp2c66"
69893,"Coa7"
69912,"Nup43"
69920,"Polr2i"
69923,"Agk"
69955,"Fars2"
69957,"Cdc16"
69961,"Rpp25l"
69983,"Sis"
70008,"Ace2"
70025,"Acot7"
70047,"Trnt1"
70052,"Prpf4"
70059,"Degs2"
70086,"Cysltr2"
70093,"Ube2q1"
70120,"Yars2"
70127,"Dpf3"
70160,"Vps36"
70192,"Cd209g"
70202,"Ctsll3"
70223,"Nars"
70247,"Psmd1"
70248,"Dazap1"
70266,"Kyat1"
70316,"Ndufab1"
70325,"Pigw"
70337,"Iyd"
70358,"Steap1"
70361,"Lman1"
70377,"Derl3"
70383,"Cox10"
70405,"Calml3"
70408,"Polr3f"
70425,"Csnk1g3"
70428,"Polr3b"
70439,"Taf15"
70495,"Atp6ap2"
70497,"Arhgap17"
70503,"Ddo"
70527,"Stambp"
70549,"Tln2"
70560,"Wars2"
70584,"Pak4"
70603,"Mutyh"
70640,"Dcp2"
70673,"Prdm16"
70681,"Abraxas1"
70686,"Dusp16"
70699,"Nup205"
70729,"Nos1ap"
70737,"Cgn"
70750,"Kdsr"
70757,"Hacd2"
70767,"Prpf3"
70789,"Kynu"
70790,"Ubr5"
70791,"Hars2"
70810,"Krt25"
70827,"Trak2"
70839,"P2ry12"
70843,"Krt28"
70881,"Nt5c1b"
70891,"Spdya"
70902,"Lpcat2b"
70974,"Pgm2l1"
71041,"Pcgf6"
71089,"Sept12"
71116,"Stx18"
71147,"Oxsm"
71228,"Dlg5"
71336,"Rbks"
71340,"Riok1"
71355,"Col24a1"
71361,"Aifm2"
71365,"Pdss2"
71367,"Chst9"
71382,"Pex1"
71395,"Cdcp3"
71519,"Cyp2u1"
71522,"Ggt6"
71562,"Afmid"
71586,"Ifih1"
71609,"Tradd"
71648,"Optn"
71665,"Fuca1"
71679,"Atp5h"
71685,"Galnt14"
71693,"Colec11"
71701,"Pnpt1"
71702,"Cdc5l"
71711,"Mus81"
71713,"Cdc40"
71718,"Telo2"
71724,"Aox3"
71726,"Smug1"
71740,"Nectin4"
71743,"Coasy"
71745,"Cul2"
71751,"Map3k13"
71754,"Cyp2d40"
71755,"Dhdh"
71760,"Etnppl"
71761,"Amdhd1"
71770,"Ap2b1"
71773,"Ugt2b1"
71775,"1300017J02Rik"
71776,"Tha1"
71780,"Isyna1"
71785,"Pdgfd"
71797,"Chst13"
71805,"Nup93"
71807,"Tars2"
71828,"Gtf2a1l"
71832,"Csl"
71844,"Nupl1"
71853,"Pdia6"
71872,"Aox4"
71883,"Coq2"
71884,"Chit1"
71888,"Krt33a"
71889,"Epn3"
71890,"Mad2l2"
71908,"Cldn23"
71910,"Plpp5"
71911,"Bdh1"
71914,"Antxr2"
71934,"Car13"
71941,"Cars2"
71949,"Cers5"
71950,"Nanog"
71955,"Ist1"
71960,"Myh14"
71962,"Castor1"
71978,"Ppp2r2a"
71984,"Sars2"
71991,"Ercc8"
72017,"Cyb5r1"
72018,"Fundc1"
72027,"Slc39a4"
72039,"Mccc1"
72047,"Ddx42"
72049,"Tnfrsf13c"
72054,"Cyp4f18"
72058,"Igsf5"
72065,"Rap2c"
72068,"Cnot2"
72077,"Gcnt3"
72082,"Cyp2c55"
72084,"Pigx"
72090,"Entpd8"
72094,"Ugt2a3"
72124,"Seh1l"
72129,"Pex13"
72136,"Chst14"
72141,"Adpgk"
72149,"Strada"
72151,"Rfc5"
72157,"Pgm2"
72162,"Dhx36"
72175,"Mfsd8"
72183,"Snx6"
72198,"Mtrex"
72258,"Kcnk10"
72265,"Tram1"
72269,"Cda"
72293,"Nkd2"
72297,"B3gnt3"
72303,"Cyp2c65"
72318,"Cyth4"
72322,"Xpo5"
72349,"Dusp3"
72361,"Ces2g"
72399,"Brap"
72413,"Kcnmb2"
72415,"Sgo1"
72461,"Prcp"
72469,"Plcd3"
72472,"Slc16a10"
72504,"Taf4b"
72508,"Rps6kb1"
72512,"Tmem173"
72515,"Wdr43"
72519,"Pip4p2"
72535,"Aldh1b1"
72542,"Pgam5"
72543,"Mvb12b"
72544,"Exosc6"
72554,"Utp14a"
72562,"Pcbd2"
72568,"Lin9"
72584,"Cul4b"
72587,"Pan3"
72654,"Ccdc12"
72662,"Dis3"
72674,"Adipor1"
72685,"Dnajc6"
72727,"B3gat3"
72774,"Neil1"
72780,"Rspo3"
72787,"Ndc1"
72843,"Prdm4"
72900,"Ndufv2"
72930,"Ppp2r2b"
72947,"Phykpl"
72961,"Slc17a7"
72962,"Tymp"
72993,"Appl1"
73086,"Rps6ka5"
73166,"Tm7sf2"
73174,"Tbkbp1"
73178,"Wasl"
73181,"Nfatc4"
73192,"Xpot"
73205,"C9orf72"
73246,"Rassf6"
73251,"Setd7"
73318,"Ube2d2b"
73333,"Slc25a31"
73341,"Arhgef6"
73373,"Phospho2"
73458,"Aldh3b3"
73532,"Nudt16l2"
73582,"Camkmt"
73608,"Marveld3"
73626,"1810009J06Rik"
73649,"Cybrd1"
73666,"Thoc3"
73674,"Wdr75"
73677,"Psma8"
73683,"Atg16l2"
73694,"Ndufaf7"
73699,"Ppp2r1b"
73707,"Gucy2g"
73710,"Tubb2b"
73711,"Mvb12a"
73724,"Mcee"
73728,"Psd"
73736,"Fcf1"
73739,"Cby1"
73744,"Man2c1"
73748,"Gadl1"
73834,"Atp6v1d"
73902,"Psmb11"
73914,"Irak3"
73934,"Cldn34c4"
73988,"4930438A08Rik"
73998,"Herc3"
74002,"Psd2"
74006,"Dnm1l"
74008,"Arsg"
74043,"Pex26"
74044,"Ttf2"
74048,"Vsir"
74051,"Steap2"
74055,"Plce1"
74080,"Nmnat3"
74091,"Npl"
74094,"Tjap1"
74097,"Pop7"
74104,"Abcb6"
74105,"Gga2"
74108,"Parn"
74114,"Crot"
74117,"Actr3"
74126,"Syvn1"
74129,"Dmgdh"
74134,"Cyp2s1"
74145,"F13a1"
74147,"Ehhadh"
74153,"Uba7"
74156,"Acot12"
74167,"Nudt9"
74180,"Muc5b"
74182,"Gpcpd1"
74185,"Gbe1"
74191,"P2ry13"
74192,"Arpc5l"
74197,"Gtf2e1"
74198,"Dtx2"
74205,"Acsl3"
74206,"Sipa1l3"
74241,"Chpf"
74244,"Atg7"
74246,"Gale"
74256,"Cyld"
74302,"Mtmr3"
74320,"Wdr33"
74325,"Cltb"
74335,"Xrcc3"
74338,"Slc6a19"
74340,"Ahcyl2"
74343,"Crtc2"
74351,"Ddx23"
74370,"Rptor"
74409,"Hyal6"
74414,"Polr3c"
74419,"Tktl2"
74442,"Sgms2"
74450,"Pank2"
74451,"Pgs1"
74468,"Hyal5"
74469,"Taf7l"
74499,"Sost"
74519,"Cyp2j9"
74551,"Pck2"
74559,"Elovl7"
74568,"Mlkl"
74591,"Abca12"
74596,"Cds1"
74610,"Abcb8"
74653,"Pomk"
74673,"Spdye4a"
74729,"Setmar"
74732,"Stx11"
74734,"Rhoh"
74737,"Pcf11"
74747,"Ddit4"
74754,"Dhcr24"
74769,"Pik3cb"
74776,"Ppa2"
74778,"Rrp7a"
74781,"Wipi2"
74915,"Atp6v1e2"
74987,"Cldn34d"
74998,"Rab11fip2"
75062,"Sf3a3"
75209,"Sv2c"
75292,"Prkd3"
75320,"Etnk1"
75387,"Sirt4"
75398,"Mrpl32"
75406,"Ndufs7"
75410,"Kmt2b"
75425,"Tti1"
75456,"Prps1l1"
75471,"1700009N14Rik"
75475,"Oplah"
75477,"Pfn3"
75483,"Cox8c"
75512,"Gpx6"
75540,"Fpgt"
75547,"Akap13"
75570,"Nhej1"
75572,"Acyp2"
75590,"Dusp9"
75597,"Ndufaf2"
75600,"Calml4"
75608,"Chmp4b"
75612,"Gns"
75617,"Rps25"
75660,"Lin37"
75669,"Pik3r4"
75677,"Cldn22"
75678,"Ippk"
75686,"Nudt16"
75705,"Eif4b"
75706,"Krt24"
75717,"Cul5"
75723,"Amotl1"
75731,"Idnk"
75735,"Pank1"
75744,"Svip"
75747,"Sesn3"
75767,"Rab11fip1"
75778,"Them4"
75788,"Smurf1"
75805,"Nln"
75826,"Senp2"
75847,"Crppa"
75886,"Gstt4"
75901,"Dcp1a"
75909,"Vmp1"
75986,"Agmat"
76025,"Cant1"
76051,"Ganc"
76073,"Pcgf5"
76089,"Rapgef2"
76113,"Lpo"
76178,"Coa5"
76184,"Abca6"
76199,"Med13l"
76219,"Arxes1"
76238,"Grhpr"
76252,"Atp6v0e2"
76257,"Slc38a3"
76263,"Gstk1"
76267,"Fads1"
76279,"Cyp2d26"
76282,"Gpt"
76375,"Det1"
76383,"H2al1m"
76399,"Il31"
76408,"Abcc3"
76429,"Lhpp"
76441,"Daam2"
76459,"Car12"
76479,"Smndc1"
76500,"Ip6k2"
76507,"Aoc1"
76522,"Lsm8"
76527,"Il34"
76559,"Atg2b"
76563,"Qrsl1"
76572,"Rbmxl2"
76626,"Msi2"
76654,"Upp2"
76687,"Spcs3"
76703,"Cpb1"
76709,"Arpc2"
76722,"Ckmt2"
76757,"Trdn"
76768,"Alpi"
76808,"Rpl18a"
76815,"Calcoco2"
76846,"Rps9"
76854,"Gper1"
76857,"Spopl"
76884,"Cyfip2"
76893,"Cers2"
76898,"B3gat1"
76936,"Hnrnpm"
76938,"Rbm17"
76943,"Psapl1"
76947,"Ndufaf6"
76952,"Nt5c2"
76959,"Chmp5"
76969,"Chst1"
76974,"Urah"
76976,"Arxes2"
76980,"Ube2ql1"
77037,"Mrap"
77038,"Arfgap2"
77040,"Atg16l1"
77042,"Hyal4"
77116,"Mtmr2"
77125,"Il33"
77305,"Wdr82"
77371,"Sec24a"
77407,"Rab35"
77480,"Kidins220"
77559,"Agl"
77579,"Myh10"
77582,"Mboat7"
77583,"Notum"
77590,"Chst15"
77595,"Nup210l"
77605,"H2afv"
77622,"Apex2"
77626,"Smpd4"
77683,"Ehmt1"
77697,"Mmab"
77706,"Abcb5"
77721,"Mrps5"
77777,"Ulbp1"
77891,"Ube2s"
77974,"Rdh12"
78038,"Mccc2"
78070,"Cpt1c"
78134,"Lpar4"
78174,"Cox7b2"
78284,"Creb3l4"
78287,"Rbsn"
78294,"Rps27a"
78330,"Ndufv3"
78390,"Pla2g4d"
78405,"Ntf5"
78428,"Pym1"
78473,"Skap1"
78514,"Arhgap10"
78523,"Mrpl9"
78600,"Pde6h"
78610,"Uvrag"
78618,"Acap2"
78625,"Acsbg3"
78651,"Lsm6"
78655,"Eif3j1"
78752,"Csgalnact2"
78754,"Galnt15"
78757,"Rictor"
78779,"Spata2l"
78801,"Ak7"
78803,"Fbxo43"
78826,"P2ry10"
78893,"Cnot10"
78894,"Aacs"
78914,"Nadsyn1"
78920,"Dlst"
78923,"Chsy3"
78925,"Srd5a1"
78928,"Pigt"
78929,"Polr3h"
78943,"Ern1"
79059,"Nme3"
79196,"Osbpl5"
79235,"Lrat"
79264,"Krit1"
79362,"Bhlhe41"
79464,"Lias"
80286,"Tusc3"
80294,"Pofut2"
80706,"Olfr160"
80718,"Rab27b"
80721,"Slc19a3"
80733,"Car15"
80794,"Cblc"
80796,"Calm4"
80797,"Clca3a2"
80857,"Fgf20"
80861,"Dhx58"
80883,"Ntng1"
80885,"Hcar2"
80901,"Cxcr6"
80903,"Fgf16"
80904,"Dtx3"
80905,"Polh"
80908,"Abo"
80909,"Castor2"
80911,"Acox3"
80914,"Uck2"
81004,"Tbl1xr1"
81489,"Dnajb1"
81500,"Sil1"
81535,"Sgpp1"
81600,"Chia1"
81877,"Tnxb"
81897,"Tlr9"
81898,"Sf3b1"
81904,"Cacng7"
81905,"Cacng8"
81906,"Cyp4x1"
81910,"Rrbp1"
83379,"Klb"
83398,"Ndst3"
83409,"Lamtor2"
83410,"Cstf2t"
83428,"Ucn3"
83429,"Ctns"
83430,"Il23a"
83433,"Trem2"
83454,"Nxf2"
83490,"Pik3ap1"
83493,"Sacm1l"
83553,"Tktl1"
83602,"Gtf2a1"
83603,"Elovl4"
83766,"Actl6b"
83767,"Wasf1"
83770,"Tas1r2"
83771,"Tas1r3"
83796,"Smarcd2"
83797,"Smarcd1"
83814,"Nedd4l"
83961,"Nrg4"
83964,"Jam3"
83995,"Mmp1a"
83996,"Mmp1b"
84036,"Kcnn1"
84092,"Usp8"
84095,"Pi4k2a"
84112,"Sucnr1"
84505,"Setdb1"
84506,"Hamp"
84682,"Cox4i2"
85030,"Tnfrsf25"
85031,"Pla1a"
85305,"Kars"
93670,"Tac4"
93672,"Il24"
93673,"Nat8f2"
93683,"Glce"
93687,"Csnk1a1"
93728,"Pabpc5"
93732,"Acox2"
93734,"Mpv17l"
93735,"Wnt16"
93737,"Pard6g"
93739,"Gabarapl2"
93742,"Pard3"
93747,"Echs1"
93757,"Immp2l"
93759,"Sirt1"
93760,"Arid1a"
93765,"Ube2n"
93840,"Vangl2"
93896,"Glp2r"
93897,"Fzd10"
93898,"Cers1"
93960,"Nkd1"
93961,"B3galt5"
94041,"Allc"
94044,"Bcl2l13"
94045,"P2rx5"
94061,"Mrpl1"
94062,"Mrpl3"
94063,"Mrpl16"
94064,"Mrpl27"
94065,"Mrpl34"
94066,"Mrpl36"
94176,"Dock2"
94178,"Mcoln1"
94179,"Krt23"
94180,"Acsbg1"
94181,"Nans"
94185,"Tnfrsf21"
94192,"C1galt1"
94215,"Ugt2a1"
94216,"Col4a6"
94224,"Srd5a2"
94226,"S1pr5"
94230,"Cpsf1"
94232,"Ubqln4"
94275,"Maged1"
94284,"Ugt1a6a"
94332,"Cadm3"
96979,"Ptges2"
97064,"Wwtr1"
97112,"Nmd3"
97212,"Hadha"
97287,"Mtmr14"
97418,"Rnu5g"
97541,"Qars"
97884,"B3galnt2"
97998,"Deptor"
98053,"Gtf2f1"
98256,"Kmo"
98366,"Smap1"
98376,"Gorab"
98386,"Lbr"
98388,"Chst10"
98432,"Phlpp1"
98660,"Atp1a2"
98711,"Rdh10"
98878,"Ehd4"
98932,"Myl9"
98956,"Nat10"
98985,"Clp1"
99010,"Lpcat4"
99011,"Pomt1"
99035,"Olah"
99152,"Anapc2"
99167,"Ssx2ip"
99169,"AU015228"
99296,"Hrh3"
99371,"Arfgef2"
99375,"Cul4a"
99439,"Duox1"
99470,"Magi3"
99571,"Fgg"
99586,"Dpyd"
99663,"Clca4a"
99683,"Sec24b"
99709,"Clca4b"
99712,"Cept1"
99730,"Taf13"
99982,"Kdm1a"
100017,"Ldlrap1"
100019,"Mdn1"
100066,"Cyp2j11"
100102,"Pcsk9"
100163,"Pafah2"
100198,"H6pd"
100226,"Stx12"
100470,"Lao1"
100559,"Ugt2b38"
100678,"Psph"
100705,"Acacb"
100727,"Ugt2b34"
100756,"Usp30"
100763,"Ube3c"
100910,"Chpf2"
101214,"Tra2a"
101314,"Brk1"
101351,"Eogt"
101490,"Inpp5f"
101502,"Hsd3b7"
101540,"Prkd2"
101543,"Wtip"
101592,"Efl1"
101613,"Nlrp6"
101943,"Sf3b3"
102022,"Ces2a"
102093,"Phkb"
102098,"Arhgef18"
102162,"Taf5l"
102247,"Gpat4"
102436,"Lars2"
102448,"Xylb"
102462,"Imp3"
102580,"Alg9"
102614,"Rpp25"
102626,"Mapkapk3"
102657,"Cd276"
103135,"Pan2"
103140,"Gstt3"
103142,"Rdh9"
103149,"Upb1"
103199,"Fig4"
103213,"Traf3ip2"
103236,"Csnk1g2"
103468,"Nup107"
